,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
31,Gymnospermae,Cycadopsida,Bennettiales,F,Estherella,Estherella delicatula,113.055,36.962,-251,-247,92.23,32.78,6
32,Gymnospermae,Pteridospermopsida,O,F,Gangamopteris,Gangamopteris qinshuiensis,113.055,36.962,-251,-247,92.23,32.78,6
33,Gymnospermae,Pteridospermopsida,O,F,Gangamopteris,Gangamopteris tuncunensis,113.055,36.962,-251,-247,92.23,32.78,6
34,Gymnospermae,Pteridospermopsida,O,F,Gigantopteris,Gigantopteris dentata,117.012,25.078,-251,-247,105.78,12.01,6
35,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites tetralobus,119.14,31.646,-251,-247,102.76,18.18,6
36,Gymnospermae,C,Ginkgoales,F,Ginkgoites,Ginkgoites magnifolius,110.006,36.579,-251,-201,83.07,22.52,6
37,Gymnospermae,Pteridospermopsida,O,F,Glossopteris,Glossopteris shanxiensis,113.055,36.962,-251,-247,92.23,32.78,6
38,Gymnospermae,Pteridospermopsida,O,F,Glossotheca,Glossotheca cochlearis,113.055,36.962,-251,-247,92.23,32.78,6
39,Gymnospermae,Pteridospermopsida,O,F,Glossotheca,Glossotheca cuneiformis,113.055,36.962,-251,-247,92.23,32.78,6
40,Gymnospermae,Pteridospermopsida,O,F,Glossotheca,Glossotheca petiolata,113.055,36.962,-251,-247,92.23,32.78,6
41,Gymnospermae,Coniferopsida,O,F,Glyptolepis,Glyptolepis longbracteata,110.488,19.129,-251,-247,104.84,3.58,7
42,Gymnospermae,Coniferopsida,O,F,Gomphostrobus,Gomphostrobus bifidus,116.194,39.97,-298,-201,89.47,22.28,7
43,Gymnospermae,Coniferopsida,O,F,Hallea,Hallea pekinensis,116.194,39.97,-298,-201,89.47,22.28,7
44,Pteridophyta,Lycopsida,Isoetales,F,Isoetites,Isoetites sagittatus,111.207,36.375,-251,-247,90.35,32.61,7
45,Pteridophyta,Filicopsida,O,Osmundaceae?,Jaenschea,Jaenschea sinensis,116.944,40.21,-251,-201,96.19,28.66,7
46,Gymnospermae,Cycadopsida,Bennettiales,F,Leuthardtia,Leuthardtia ovalis,110.538,19.179,-251,-247,104.85,3.65,6
47,Pteridophyta,Sphenopsida,O,F,Macrostachya,Macrostachya gracilis,115.979,36.456,-251,-247,94.75,31.68,7
48,Gymnospermae,Coniferopsida,O,F,Masculostrobus,Masculostrobus prolatus,110.48,19.121,-251,-247,104.84,3.57,7
49,Gymnospermae,Cycadopsida,Cycadales,F,Mediocycas,Mediocycas kazuoensis,119.613,40.887,-251,-247,99.42,35.22,7
50,Pteridophyta,Lycopsida,Lycopodiales,F,Metalepidodendron,Metalepidodendron xiabanchengensis,118.165,40.763,-251,-247,98.08,35.39,7
51,Pteridophyta,Lycopsida,Lycopodiales,F,Metalepidodendron,Metalepidodendron xiabanchengensis,112.596,35.067,-251,-247,91.22,31.05,7
52,Pteridophyta,Sphenopsida,Equisetales,F,Neoannularia,Neoannularia shanxiensis,113.235,37.532,-251,-247,92.58,33.29,7
53,Pteridophyta,Sphenopsida,Equisetales,F,Neoannularia,Neoannularia shanxiensis,113.054,36.962,-251,-247,92.23,32.78,4
54,Pteridophyta,Sphenopsida,Equisetales,F,Neocalamites,Neocalamites carrerei,104.533,31.665,-251,-247,92.86,10.27,7
55,Pteridophyta,Sphenopsida,Equisetales,F,Neocalamites,Neocalamites cf.merianii,82.959,41.716,-251,-247,76.55,35.48,7
56,Pteridophyta,Sphenopsida,Equisetales,F,Neocalamites,Neocalamites shanxiensis,112.955,37.023,-251,-237,92.16,32.86,7
57,Pteridophyta,Sphenopsida,Equisetales,F,Neocalamites,Neocalamites shanxiensis,119.972,41.687,-251,-247,99.99,35.92,7
58,Gymnospermae,Pteridospermopsida,O,F,Neuropteridium,Neuropteridium curvinerve,113.23,37.608,-251,-247,92.6,33.36,7
59,Gymnospermae,Pteridospermopsida,O,F,Neuropteridium,Neuropteridium margninatum,110.489,19.117,-251,-247,104.85,3.57,7
60,Gymnospermae,Cycadopsida,NilssonialesorCycadales,F,Nilssonia,Nilssonia simplex,116.194,39.97,-251,-201,95.09,43.07,7
61,Gymnospermae,Pteridospermopsida,O,F,Palaeovittaria,Palaeovittaria shanxiensis,113.055,36.962,-251,-247,92.23,32.78,7
62,Pteridophyta,Filicopsida,O,F,Pecopteris,Pecopteris yangshugouensis,124.223,41.064,-251,-247,103.57,34.49,7
63,Gymnospermae,Pteridospermopsida,Peltaspermaceae,F,Peltaspermum,Peltaspermum calycinum,112.096,37.676,-251,-247,91.58,33.67,7
64,Gymnospermae,Pteridospermopsida,Peltaspermaceae,F,Peltaspermum,Peltaspermum calycinum,113.307,37.455,-251,-247,92.62,33.2,7
65,Gymnospermae,Pteridospermopsida,Peltaspermaceae,F,Peltaspermum,Peltaspermum lobulatum,112.096,37.676,-251,-247,91.58,33.67,7
66,Pteridophyta,Sphenopsida,O,Phyllothecaceae,Phyllotheca,Phyllotheca bella,110.493,19.122,-251,-247,104.85,3.58,7
67,Pteridophyta,Sphenopsida,O,Phyllothecaceae,Phyllotheca,Phyllotheca bicruris,113.307,37.455,-251,-247,92.62,33.2,7
68,Pteridophyta,Sphenopsida,O,Phyllothecaceae,Phyllotheca,Phyllotheca marginans,110.471,19.111,-251,-247,104.84,3.56,7
69,Pteridophyta,Sphenopsida,O,Phyllothecaceae,Phyllotheca,Phyllotheca yusheensis,112.095,37.676,-251,-247,91.58,33.67,7
70,Pteridophyta,Sphenopsida,O,Phyllothecaceae,Phyllotheca,Phyllotheca yusheensis,113.054,36.962,-251,-247,92.23,32.78,5
71,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia altinis,112.069,37.595,-251,-247,91.53,33.6,7
72,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,112.181,35.691,-251,-247,91.03,31.74,7
73,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,111.868,34.748,-251,-247,90.45,30.9,7
74,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia epicharis,113.235,37.532,-251,-247,92.58,33.29,7
75,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia jiaochengensis,112.148,37.551,-251,-247,91.59,33.54,7
76,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia pateriformis,110.864,36.501,-251,-247,90.07,32.8,6
77,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia rossica,113.097,37.109,-251,-247,92.32,32.91,7
78,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,113.097,37.109,-251,-247,92.32,32.91,7
79,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,112.968,37.071,-251,-247,92.18,32.9,7
80,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,114.206,36.419,-251,-247,93.12,32.01,7
81,Pteridophyta,Lycopsida,O,Pleuromeiaceae,Pleuromeia,Pleuromeia sternbergi,112.596,35.067,-251,-247,91.22,31.05,7
82,Gymnospermae,Pteridospermopsida,O,F,Qionghaia,Qionghaia carnosa,110.493,19.122,-251,-247,104.85,3.58,7
83,Gymnospermae,Coniferopsida,O,F,Ruehleostachys,Ruehleostachys hongyantouensis,112.968,37.07,-251,-247,92.18,32.9,7
84,Pteridophyta,Sphenopsida,Equisetales,F,Schizoneura,Schizoneura gondwanensis,82.959,41.716,-251,-247,76.55,35.48,7
85,Pteridophyta,Sphenopsida,Equisetales,F,Schizoneura,Schizoneura megaphylla,113.054,36.962,-251,-247,92.23,32.78,7
86,Pteridophyta,Sphenopsida,Equisetales,Schizoneuraceae,Schizoneura-Echinostachys,Schizoneura-Echinostachys paradoxa,119.972,41.687,-251,-247,99.99,35.92,6
87,Gymnospermae,Pteridospermopsida,O,F,Scytophyllum,Scytophyllum cf.bergeri,112.173,34.516,-251,-247,90.66,30.61,7
88,Gymnospermae,C,O,F,Shenea,Shenea hirschmeieri,116.944,40.21,-251,-201,96.19,28.66,7
89,Gymnospermae,C,Ginkgoales,F,Sphenobaiera,Sphenobaiera spectabilis,119.14,31.646,-251,-247,102.76,18.18,6
90,Pteridophyta,Filicopsida,O,F,Sphenopteris,Sphenopteris delabens,113.061,36.962,-251,-247,92.24,32.78,5
91,Pteridophyta,Filicopsida,O,F,Sphenopteris,Sphenopteris yusheensis,113.068,36.967,-251,-247,92.24,32.78,4
92,Gymnospermae,C,O,F,Squamocarpus,Squamocarpus papilioformis,104.377,25.836,-251,-247,96.26,5.51,7
93,Gymnospermae,Cycadopsida,O,F,Taeniopteris,Taeniopteris costiformis,110.471,19.112,-251,-247,104.84,3.56,7
94,Gymnospermae,Cycadopsida,O,F,Taeniopteris,Taeniopteris hainanensis,110.471,19.112,-251,-247,104.84,3.56,7
95,Gymnospermae,Cycadopsida,O,F,Taeniopteris,Taeniopteris mironervis,110.493,19.122,-251,-247,104.85,3.58,4
96,Gymnospermae,Pteridospermopsida,O,F,Thinnfeldia,Thinnfeldia monopinnata,113.23,37.608,-251,-247,92.6,33.36,7
97,Pteridophyta,Filicopsida,O,Osmundaceae,Todites,Todites shensiensis,110.48,19.121,-251,-247,104.84,3.57,7
98,Pteridophyta,Filicopsida,O,Osmundaceae,Todites,Todites shensiensis,110.491,19.126,-251,-247,104.84,3.58,7
99,Gymnospermae,Pteridospermopsida,O,F,Tongchuanophyllum,Tongchuanophyllum cf.concinnum,113.055,36.962,-251,-247,92.23,32.78,7
100,Gymnospermae,Pteridospermopsida,O,F,Tongchuanophyllum,Tongchuanophyllum cf.shensiense,113.236,37.533,-251,-247,92.58,33.29,7
101,Gymnospermae,Pteridospermopsida,O,F,Tongchuanophyllum,Tongchuanophyllum magnifolius,112.552,36.699,-251,-247,91.69,32.63,7
102,Gymnospermae,Pteridospermopsida,O,F,Tongchuanophyllum,Tongchuanophyllum minimum,113.055,36.962,-251,-247,92.23,32.78,7
103,Gymnospermae,Coniferopsida,O,F,Tricranolepis,Tricranolepis obtusiloba,111.09,36.411,-251,-247,90.25,32.67,4
104,Gymnospermae,Cycadopsida,O,F,Uralophyllum,Uralophyllum cf.radczenkoi,82.959,41.716,-251,-247,76.55,35.48,7
105,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia cf.heterophylla,112.968,37.07,-251,-247,92.18,32.9,6
106,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia cf.heterophylla,112.172,34.516,-251,-247,90.66,30.61,6
107,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia cf.koeneni,110.537,19.1789,-251,-247,104.85,3.65,6
108,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia heterophylla,110.537,19.1789,-251,-247,104.85,3.65,6
109,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia quinquepetala,112.968,37.07,-251,-247,92.18,32.9,6
110,Gymnospermae,Coniferopsida,O,Voltziaceae,Voltzia,Voltzia weismanni,110.537,19.1789,-251,-247,104.85,3.65,6
111,Gymnospermae,Cycadopsida,Bennettiales,F,Williamsoniella,Williamsoniella jianshangouensis,113.055,36.962,-251,-247,92.23,32.78,6
112,Gymnospermae,Coniferopsida,O,F,Willsiostrobus,Willsiostrobus cf.cordiformis,112.968,37.07,-251,-247,92.18,32.9,6
113,Gymnospermae,Coniferopsida,O,F,Willsiostrobus,Willsiostrobus ligulatus,112.968,37.07,-251,-247,92.18,32.9,6
114,Gymnospermae,Coniferopsida,O,F,Willsiostrobus,Willsiostrobus cf.denticulatus,113.235,37.532,-251,-247,92.58,33.29,7
115,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites ensiformis,110.537,19.1789,-251,-247,104.85,3.65,7
116,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites anastomosis,112.968,37.07,-251,-247,92.18,32.9,7
117,Gymnospermae,Coniferopsida,O,F,Yuccites,Yuccites vogesiacus,119.613,40.887,-251,-247,99.42,35.22,7
118,Gymnospermae,Pteridospermopsida,O,F,Zamiopteris,Zamiopteris minor,113.055,36.962,-251,-247,92.23,32.78,7
