,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
212,Gymnospermae,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia lobatidentata,130.8,45.378,-163,-145,134.89,47.14,6
213,Gymnospermae,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia pecten,130.169,43.342,-163,-145,133.59,44.49,6
214,Gymnospermae,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia schaumburgensis,125.866,44.155,-163,-145,129.79,45.94,6
215,Gymnospermae,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia schaumburgensis,114.265,26.805,-163,-100,118.38,27.65,6
216,Gymnospermae,Cycadopsida,Nilssoniales,F,Nilssonia,Nilssonia sinensis,131.692,45.602,-163,-145,135.82,47.36,7
217,Gymnospermae,Cycadopsida,Bennettiales,F,Nilssoniopteris,Nilssoniopteris uwatokoi,131.117,44.088,-163,-145,135.21,45.85,7
218,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis elongata,123.831,45.025,-163,-145,127.69,46.81,6
219,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,106.311,33.915,-163,-145,108.8,32.78,6
220,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,109.954,41.29,-163,-100,111.71,41.99,7
221,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,114.892,40.773,-163,-100,116.73,41.64,7
222,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,116.042,39.784,-163,-100,117.95,40.69,4
223,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,115.915,28.681,-163,-100,119.25,29.9,6
224,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,117.371,25.948,-163,-100,121.67,27.75,6
225,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,121.676,42.028,-163,-100,123.54,43.1,6
226,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,120.98,41.618,-163,-145,124.19,42.86,6
227,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,131.131,44.096,-163,-100,133.66,46.08,7
228,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,130.686,43.306,-163,-145,134.12,44.45,7
229,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,97.179,31.147,-163,-100,94.41,21.51,5
230,Pteridophyta,Filicopsida,O,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,97.051,40.297,-163,-100,98.78,40.56,6
231,Pteridophyta,Monocotyledoneae,O,Orchidaceae,Orchidites,Orchidites lancifolius,120.836,41.615,-163,-145,124.04,42.86,7
232,Pteridophyta,Monocotyledoneae,O,Orchidaceae,Orchidites,Orchidites linearifolius,120.836,41.615,-163,-145,124.04,42.86,7
233,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites anglica,120.831,41.613,-163,-145,124.04,42.86,6
234,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites beani,118.381,25.285,-163,-145,123.34,27.62,6
235,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites beani,121.069,41.533,-163,-145,124.28,42.77,7
236,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites cf.klipsteinii,117.36,25.944,-163,-100,121.66,27.74,7
237,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites falcata,120.849,37.017,-163,-145,123.99,38.26,4
238,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites linguifolius,119.217,29.362,-163,-145,122.81,31.74,5
239,Gymnospermae,Cycadopsida,Bennettiales,F,Otozamites,Otozamites turkestanica,121.069,41.533,-163,-145,124.28,42.77,5
240,Gymnospermae,Coniferopsida,O,F,Pagiophyllum,Pagiophyllum beipiaoense,120.829,41.612,-163,-145,124.03,42.85,5
241,Gymnospermae,Coniferopsida,O,F,Pagiophyllum,Pagiophyllum cf.crassifolium,121.549,28.852,-163,-145,125.28,31.85,5
242,Gymnospermae,Coniferopsida,O,F,Pagiophyllum,Pagiophyllum cf.feistmanteli,119.681,30.218,-163,-145,122.97,32.67,5
243,Gymnospermae,Coniferopsida,O,F,Pagiophyllum,Pagiophyllum shahozium,128.945,42.508,-163,-145,132.32,43.67,5
244,Gymnospermae,Coniferopsida,O,F,Pagiophyllum,Pagiophyllum shahozium,132.189,46.324,-163,-145,136.34,48.08,6
245,Gymnospermae,Coniferopsida,O,Taxodiaceae,Parataxodium,Parataxodium jacutensis,125.363,46.242,-163,-145,129.28,48.02,3
246,Pteridophyta,Filicopsida,O,Matoniaceae,Phlebopteris,Phlebopteris polypodioides,125.924,44.173,-163,-145,129.85,45.95,3
247,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis jilinensis,125.811,42.725,-163,-145,129.13,43.92,3
248,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis angustifolia,119.267,42.035,-163,-145,122.45,43.29,3
249,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis angustissima,121.06,41.58,-163,-145,124.27,42.82,6
250,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis huolinheiana,119.586,45.427,-163,-100,121.66,46.98,4
251,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis huolinheiana,123.413,46.402,-163,-100,125.52,48.1,4
252,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis jus'huaensis,122.286,43.625,-163,-100,124.08,44.71,4
253,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis manchurensis,125.499,44.289,-163,-100,127.83,46.07,4
254,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis speciosa,122.001,41.819,-163,-100,123.89,42.9,1
255,Gymnospermae,C,Czekanowskiales,F,Phoenicopsis,Phoenicopsis speciosa,125.499,44.289,-163,-100,127.83,46.07,4
256,Gymnospermae,C,Bennetittales,F,Phoroxylon,Phoroxylon multiforium,122.893,46.721,-163,-145,126.73,48.51,3
257,Gymnospermae,Coniferopsida,O,F,Phyllocladoxylon,Phyllocladoxylon eboracense,119.586,45.427,-163,-145,123.31,47.21,3
258,Pteridophyta,C,Coniferales,F,Pityocladus,Pityocladus yabei,117.669,49.501,-163,-145,121.31,51.28,4
259,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus abiesoides,123.423,41.833,-163,-145,126.68,43.05,4
260,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus cf.yabei,125.363,46.242,-163,-145,129.28,48.02,4
261,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus densifolius,120.968,41.61,-163,-145,124.18,42.85,4
262,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus jianshangouensis,120.853,41.668,-163,-145,124.06,42.91,4
263,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus yabei,110.004,41.034,-163,-100,111.77,41.74,6
264,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus yabei,117.68,49.466,-163,-145,121.32,51.25,6
265,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus yabei,131.924,45.619,-163,-145,136.06,47.38,4
266,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus zalainorense,117.68,49.466,-163,-145,121.32,51.25,3
267,Gymnospermae,Coniferopsida,O,Pinaceae,Pityocladus,Pityocladus zalainorense,119.21,41.192,-163,-145,122.38,42.45,7
268,Gymnospermae,Coniferopsida,O,Pinaceae,Pityolepis,Pityolepis larixiformis,118.694,41.016,-163,-145,121.85,42.28,7
269,Gymnospermae,Coniferopsida,O,Pinaceae,Pityolepis,Pityolepis larixiformis,123.423,41.833,-163,-145,126.68,43.05,7
270,Gymnospermae,Coniferopsida,O,Pinaceae,Pityolepis,Pityolepis pingquanensis,118.694,41.016,-163,-145,121.85,42.28,6
271,Gymnospermae,Coniferopsida,O,Pinaceae,Pityolepis,Pityolepis pseudotsugaoides,123.423,41.833,-163,-145,126.68,43.05,6
272,Gymnospermae,Coniferopsida,O,Pinaceae,Pityolepis,Pityolepis ovatus,117.68,49.466,-163,-145,121.32,51.25,6
273,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum lindstroemii,131.116,44.084,-163,-145,135.21,45.85,6
274,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum longifolium,131.116,44.084,-163,-145,135.21,45.85,5
275,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum cf.lindstroemii,131.838,45.527,-163,-145,135.97,47.28,5
276,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum lindstroemi,123.423,41.833,-163,-145,126.68,43.05,2
277,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum lindstroemi,124.894,42.891,-163,-145,128.2,44.1,3
278,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum staratschini,111.559,41.058,-163,-145,114.57,42.36,3
279,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum longifolium,111.669,30.69,-163,-145,115.04,31.07,4
280,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum longifolium,119.394,42.243,-163,-145,122.58,43.5,5
281,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum longifolium,132.93,45.76,-163,-145,137.1,47.51,3
282,Gymnospermae,Coniferopsida,O,Pinaceae,Pityophyllum,Pityophyllum starat-schini,131.116,44.084,-163,-145,135.21,45.85,4
283,Gymnospermae,Coniferopsida,O,Pinaceae,Pityostrobus,Pityostrobus endo-riujii,117.68,49.466,-163,-145,121.32,51.25,5
