,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
155,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca cottoni,101.747,26.304,-237,-201,97.2,35.17,6
156,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca latepinnata,105.042,31.068,-237,-201,100.66,40.02,7
157,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca latepinnata,119.057,32.175,-237,-201,116.38,41.15,6
158,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca latepinnata,101.037,26.899,-237,-201,96.39,35.74,6
159,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca latepinnata,101.379,27.032,-237,-201,96.76,35.88,6
160,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca latepinnata,101.568,26.598,-237,-201,96.99,35.46,6
161,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca okafujii,96.448,35.829,-237,-201,88.79,44.84,6
162,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca penticarpa,110.339,31.045,-237,-201,106.58,40.08,7
163,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca penticarpa,111.841,31.321,-237,-201,108.26,40.36,6
164,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca phaenonerva,110.448,31.027,-237,-201,106.71,40.06,6
165,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca cf.Pecopteriscttnii,105.455,25.378,-237,-201,101.29,34.34,6
166,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,95.926,31.224,-237,-201,74.84,28.1,6
167,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,77.776,40.44,-237,-201,80.39,54.4,6
168,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,96.448,35.829,-237,-201,88.79,44.84,7
169,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,100.579,37.718,-237,-201,97.66,52.26,7
170,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,106.653,35.217,-237,-201,104.2,48.68,6
171,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,108.923,35.33,-237,-201,106.94,48.32,6
172,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,109.116,35.398,-237,-201,107.2,48.34,6
173,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,110.948,33.817,-237,-201,107.24,42.85,6
174,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,110.693,38.637,-237,-201,110.45,51.11,6
175,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,118.577,40.826,-237,-201,120.74,51.29,6
176,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,84.879,45.592,-237,-201,77.83,60.66,6
177,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca cottoni,96.448,35.829,-237,-201,88.79,44.84,6
178,Pteridophyta,Filicopsida,O,Asterothecaceae,Asterotheca,Asterotheca szeiana,105.348,26.085,-237,-201,101.15,35.05,6
179,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.minuta,113.052,25.215,-237,-201,109.61,34.25,6
180,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,100.85,27.285,-237,-201,82.77,30.35,6
181,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,108.918,35.331,-237,-201,106.94,48.32,6
182,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,101.852,26.686,-237,-201,97.3,35.55,7
183,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,101.852,26.686,-237,-201,97.3,35.55,6
184,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,107.724,31.203,-237,-201,103.65,40.21,6
185,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,117.562,25.403,-237,-201,114.55,34.41,6
186,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,113.491,27.649,-237,-174,116.91,37.85,6
187,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,105.856,32.493,-237,-201,101.52,41.46,6
188,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,120.765,41.798,-237,-201,123.75,51.64,6
189,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,101.852,26.686,-237,-201,97.3,35.55,6
190,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,105.979,32.398,-237,-201,101.66,41.37,6
191,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,91.681,32.267,-237,-201,70.58,28.12,7
192,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,101.852,26.686,-237,-201,97.3,35.55,7
193,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,107.535,31.166,-237,-201,103.44,40.17,7
194,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,114.411,28.143,-237,-201,111.12,37.18,7
195,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,100.85,27.285,-237,-201,82.77,30.35,7
