,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
44,Angiospermae,Dicotyledoneae,O,Myrtaceae,Eucalyptus,Eucalyptus angusta,88.357,29.355,-100,-33,79.76,12.41,7
45,Angiospermae,Dicotyledoneae,O,Myrtaceae,Eucalyptus,Eucalyptus geinitzii,80.761,31.177,-100,-33,60.53,-28.75,7
46,Angiospermae,Dicotyledoneae,O,Myrtaceae,Eucalyptus,Eucalyptus geinitzii,88.357,29.355,-100,-33,79.76,12.41,6
47,Angiospermae,Dicotyledoneae,O,Myrtaceae,Eucalyptus,Eucalyptus oblongifolia,80.761,31.177,-100,-33,60.53,-28.75,7
48,Angiospermae,Dicotyledoneae,O,Moraceae,Ficus,Ficus daphnogenoides,89.814,29.317,-100,-66,81.06,12.46,7
49,Angiospermae,Dicotyledoneae,O,Moraceae,Ficus,Ficus myrtifolius,80.761,31.177,-100,-33,60.53,-28.75,7
50,Angiospermae,Dicotyledoneae,O,Moraceae,Ficus,Ficus platanicostata,127.96,45.211,-100,-66,118.2,50.34,7
51,Gymnospermae,C,Bennetittales,Moraceae,Ficus,Ficus steophensoni,87.656,29.379,-100,-33,79.13,12.39,7
52,Angiospermae,Dicotyledoneae,O,F,Ginkgo,Ginkgo adiantoides,130.394,48.887,-100,-66,119.27,54.32,7
53,Angiospermae,Dicotyledoneae,O,Gleicheniaceae,Gleichenites,Gleichenites gracilis,130.41,48.894,-100,-66,119.28,54.33,4
54,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Glyptostrobus,Glyptostrobus europaeus,130.653,43.073,-100,-66,121.45,48.02,7
55,Angiospermae,Dicotyledoneae,O,Juglandaceae,Juglandites,Juglandites polophyllus,130.365,42.862,-100,-66,121.21,47.77,7
56,Angiospermae,Dicotyledoneae,O,Juglandaceae,Juglandites,Juglandites sinuatus,89.814,29.317,-100,-66,81.06,12.46,7
57,Angiospermae,Dicotyledoneae,O,Protiaceae,Macclintockia,Macclintockia cf.trinervis,130.315,48.863,-100,-66,119.19,54.28,7
58,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,119.789,29.162,-100,-66,114.32,33.96,7
59,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,115.357,26.341,-100,-66,111.85,29.6,7
60,Bryophyta,C,O,Cheirolepidiaceae,Manica,Manica tholistoma,118.239,28.685,-100,-66,113.17,32.88,7
61,Pteridophyta,Sphenopsida,Equisetales,Cheirolepidiaceae,Manica,Manica tholistoma,117.786,26.4,-100,-66,114.04,30.68,7
62,Pteridophyta,Sphenopsida,Equisetales,Cheirolepidiaceae,Manica,Manica tholistoma,119.419,29.204,-100,-66,113.95,33.84,7
63,Pteridophyta,Sphenopsida,Equisetales,Cheirolepidiaceae,Manica,Manica tholistoma,119.61,29.074,-100,-66,114.2,33.8,7
64,Angiospermae,Dicotyledoneae,O,F,Menispermites,Menispermites kujiensis,130.403,48.889,-100,-66,119.28,54.32,7
65,Angiospermae,Dicotyledoneae,O,F,Menispermites,Menispermites obtsiloba,130.403,48.889,-100,-66,119.28,54.32,7
66,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Metasequoia,Metasequoia cuneata,130.358,42.86,-100,-66,121.2,47.77,7
67,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Metasequoia,Metasequoia cuneata,129.897,46.727,-100,-66,119.67,52.14,7
68,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Metasequoia,Metasequoia disticha,129.412,49.11,-100,-66,118.1,54.36,7
69,Angiospermae,Dicotyledoneae,O,Myrtaceae,Myrtophyllum,Myrtophyllum penzhinense,130.365,42.862,-100,-66,121.21,47.77,7
70,Angiospermae,Dicotyledoneae,O,Lauraceae,Nectandra,Nectandra guangxiensis,108.629,22.609,-100,-66,107.74,23.45,5
71,Angiospermae,Dicotyledoneae,O,Lauraceae,Nectandra,Nectandra prolifica,108.629,22.609,-100,-66,107.74,23.45,7
72,Angiospermae,Dicotyledoneae,O,Filiaceae?,Nordenskioldia,Nordenskioldia cf.borealis,130.403,48.889,-100,-66,119.28,54.32,7
73,Angiospermae,Dicotyledoneae,O,Nymphaeaceae,Nymphaeites,Nymphaeites browni,130.403,48.889,-100,-66,119.28,54.32,7
74,Angiospermae,Dicotyledoneae,O,Osmundaceae,Osmunda,Osmunda cf.diamensis,130.41,48.894,-100,-66,119.28,54.33,7
75,Angiospermae,Dicotyledoneae,O,Oxalidaceae,Oxalis,Oxalis jiayinensis,130.497,48.853,-100,-66,119.4,54.3,7
76,Angiospermae,Dicotyledoneae,O,Scrophulariaceae,Paulownia,Paulownia shangzhiensis,127.96,45.211,-100,-66,118.2,50.34,6
77,Angiospermae,Dicotyledoneae,O,F,Phoroxylon,Phoroxylon scalariforme,131.004,45.335,-100,-66,121.43,50.99,7
78,Angiospermae,C,O,Marantaceae,Phrynium,Phrynium tibeticum,88.357,29.355,-100,-33,79.76,12.41,7
79,Gymnospermae,C,Ginkgoales,Marantaceae,Phrynium,Phrynium tibeticum,80.761,31.177,-100,-33,60.53,-28.75,7
80,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Piceoxylon,Piceoxylon dongguanensse,113.788,23.072,-100,-66,112.16,26.05,7
81,Angiospermae,Dicotyledoneae,O,Taxodiaceae,Piceoxylon,Piceoxylon manchuricum,131.003,45.334,-100,-66,121.43,50.99,7
82,Angiospermae,Dicotyledoneae,O,Ulmaceae,Planera,Planera cf.microphylla,130.403,48.889,-100,-66,119.28,54.32,7
83,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus raynoldii,130.403,48.889,-100,-66,119.28,54.32,7
84,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus cf.cuneifolia,112.702,40.013,-100,-66,103.93,41.95,7
85,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus cuneifolia,113.667,43.859,-100,-66,103.62,45.86,7
86,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus densinervis,130.403,48.889,-100,-66,119.28,54.32,6
87,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus raynoldii,127.96,45.211,-100,-66,118.2,50.34,7
88,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus septentrioalis,124.466,45.079,-100,-66,114.55,49.59,7
89,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus sinensis,130.403,48.889,-100,-66,119.28,54.32,6
90,Angiospermae,Dicotyledoneae,O,Platanaceae,Platanus,Platanus raynoldii,129.897,46.728,-100,-66,119.67,52.15,5
91,Gymnospermae,C,Ginkgoales,F,Podocarpus,Podocarpus tsagajanicus,130.307,48.86,-100,-66,119.19,54.28,4
92,Angiospermae,Dicotyledoneae,O,Salicaceae,Populites,Populites litigiosus,130.365,42.862,-100,-66,121.21,47.77,7
93,Angiospermae,Dicotyledoneae,O,Salicaceae,Populus,Populus carneosa,130.403,48.889,-100,-66,119.28,54.32,7
94,Angiospermae,Dicotyledoneae,O,Salicaceae,Populus,Populus latior,89.053,29.294,-100,-66,80.38,12.39,7
95,Angiospermae,Dicotyledoneae,O,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,117.172,40.432,-100,-66,108.31,43.15,4
96,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cf.haydenii,130.403,48.889,-100,-66,119.28,54.32,7
97,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum cordifolium,129.897,46.728,-100,-66,119.67,52.15,7
98,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum haydenii,130.365,42.862,-100,-66,121.21,47.77,7
99,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum microphyllum,130.336,42.893,-100,-66,121.17,47.8,7
100,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum multinerve,130.365,42.862,-100,-66,121.21,47.77,7
101,Angiospermae,Dicotyledoneae,O,F,Protophyllum,Protophyllum ovatifolium,130.336,42.893,-100,-66,121.17,47.8,7
