,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
98,Angiospermae,,,Schizaceae,Ruffordia,Ruffordia goepperti ,117.371,25.948,-145,-100,122.34,28.05,6
99,Angiospermae,,,Schizaceae,Ruffordia,Ruffordia goepperti,129.254,42.894,-145,-100,131.22,44.75,6
100,Angiospermae,Dicotyledoneae,,,Schizolepis ,Schizolepis  angustipeduncuraris ,120.579,49.243,-145,-100,121.87,51.14,6
101,Angiospermae,Dicotyledoneae,,,Sphenobaiera ,Sphenobaiera  angustifolia,129.24,42.887,-145,-100,131.21,44.74,6
102,Angiospermae,Dicotyledoneae,,,Sphenolepis,Sphenolepis kurriana,106.804,35.132,-145,-100,109.21,35.67,6
103,Angiospermae,Dicotyledoneae,,,Sphenolepis,Sphenolepis kurriana,119.201,29.401,-145,-100,122.65,31.86,6
104,Angiospermae,Dicotyledoneae,,,Sphenolepis,Sphenolepis concinna ,131.66,45.649,-145,-100,133.94,48.29,6
105,Angiospermae,Dicotyledoneae,,,Sphenopteris,Sphenopteris acrodentata ,120.568,28.328,-145,-100,124.42,31.3,6
106,Angiospermae,Dicotyledoneae,,,Taeniopteris,Taeniopteris alternata,91.112,29.646,-145,-100,88.7,13.52,6
107,Angiospermae,Dicotyledoneae,,Taxaceae,Taxus ,Taxus  acuta ,109.745,39.568,-145,-100,111.73,40.28,6
108,Angiospermae,Dicotyledoneae,,Hydrocaryaceae,Trapa,Trapa angulata,125.899,47.171,-145,-100,127.72,49.44,6
109,Angiospermae,Dicotyledoneae,,Toretziaceae,Umaltolepis,Umaltolepis hebeiensis,114.881,40.823,-145,-100,116.78,41.84,6
110,Angiospermae,Dicotyledoneae,,Toretziaceae,Umaltolepis,Umaltolepis hebeiensis,121.664,42.019,-145,-100,123.54,43.44,6
111,Angiospermae,Dicotyledoneae,,,Ussuriocladus,Ussuriocladus antuensis,128.568,42.661,-145,-100,130.54,44.48,6
112,Angiospermae,Dicotyledoneae,,,Zamiophyllum,Zamiophyllum angustifolium,115.179,23.638,-145,-100,121.17,25.19,6
113,Angiospermae,Monocotyledoneae,,Alangiaceae,Alangium,Alangium feijiajieense,127.96,45.211,-100,-66,118.2,50.34,7
114,Angiospermae,Dicotyledoneae,,Betulaceae,Alnites,Alnites jelisejevii,130.403,48.889,-100,-66,119.28,54.32,7
115,Angiospermae,Dicotyledoneae,,Betulaceae,Alnus,Alnus protobarbata,130.403,48.889,-100,-66,119.28,54.32,7
116,Angiospermae,Dicotyledoneae,,Vitaceae,Ampelopsis,Ampelopsis acerifolia,130.403,48.889,-100,-66,119.28,54.32,7
117,Angiospermae,Dicotyledoneae,,Araliaceae,Aralia,Aralia firma,87.236,29.294,-100,-66,78.76,12.29,7
118,Angiospermae,Dicotyledoneae,,,Arthollia,Arthollia sinenis,130.365,42.862,-100,-66,121.21,47.77,7
119,Angiospermae,Dicotyledoneae,,Aspleniaceae,Asplenium,Asplenium dicksonianum,129.417,49.115,-100,-66,118.1,54.36,7
120,Angiospermae,Dicotyledoneae,,Betulaceae,Betula,Betula prisca,130.403,48.889,-100,-66,119.28,54.32,7
121,Angiospermae,Dicotyledoneae,,Betulaceae,Betula,Betula sachalinensis,130.403,48.889,-100,-66,119.28,54.32,7
122,Angiospermae,Dicotyledoneae,,Betulaceae,Betuliphyllum,Betuliphyllum hunchunensis,130.365,42.862,-100,-66,121.21,47.77,7
123,Angiospermae,Dicotyledoneae,,,Brachyphyllum,Brachyphyllum rhombimaniferum,108.493,22.761,-100,-66,107.54,23.53,7
124,Angiospermae,Dicotyledoneae,,,Brachyphyllum,Brachyphyllum rhombimaniferum,116.403,25.065,-100,-66,113.5,28.92,7
125,Angiospermae,Dicotyledoneae,,Leguminosae,Cassia,Cassia cf. fayettensis,88.357,29.355,-100,-66,79.76,12.41,7
126,Angiospermae,Dicotyledoneae,,Leguminosae,Cassia,Cassia marshalensis,80.761,31.177,-100,-66,60.53,-28.75,7
127,Angiospermae,,,Fagaceae,Castanea,Castanea tangyuaensis,129.897,46.728,-100,-66,119.67,52.15,7
128,Angiospermae,Dicotyledoneae,,Celastraceae,Celastrophyllum,Celastrophyllum newberryanum,130.365,42.862,-100,-66,121.21,47.77,7
129,Angiospermae,Dicotyledoneae,,Celastraceae,Celastrophyllum,Celastrophyllum ovale,112.577,40.894,-100,-66,103.53,42.79,7
130,Angiospermae,Dicotyledoneae,,Celastraceae,Celastrus,Celastrus minor,87.656,29.379,-100,-66,79.13,12.39,7
131,Angiospermae,Dicotyledoneae,,Ceratophyllaceae,Ceratophyllum,Ceratophyllum jilinense,130.365,42.862,-100,-66,121.21,47.77,7
132,Angiospermae,Dicotyledoneae,,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum arcticum,127.96,45.211,-100,-66,118.2,50.34,7
133,Angiospermae,Dicotyledoneae,,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum elliptcum,89.053,29.294,-100,-66,80.38,12.39,7
134,Angiospermae,,,Tiliaceae,Cf. Tiliaephyllum,Cf. Tiliaephyllum tsagajannicum,130.403,48.889,-100,-66,119.28,54.32,7
135,Angiospermae,Dicotyledoneae,,Lauraceae,Cinnamomum,Cinnamomum hesperium,108.629,22.609,-100,-66,107.74,23.45,7
136,Angiospermae,Dicotyledoneae,,Lauraceae,Cinnamomum,Cinnamomum newberryi,108.629,22.609,-100,-66,107.74,23.45,7
137,Angiospermae,Dicotyledoneae,,,Cissites,Cissites hunchunensis,130.365,42.862,-100,-66,121.21,47.77,7
138,Angiospermae,Dicotyledoneae,,,Cissites,Cissites jingxiensis,117.172,40.432,-100,-66,108.31,43.15,7
139,Angiospermae,Dicotyledoneae,,Vitaceae,Cissus,Cissus marginata,130.403,48.889,-100,-66,119.28,54.32,7
140,Angiospermae,Dicotyledoneae,,,Cladophlebis,Cladophlebis septentrionalis,130.41,48.894,-100,-66,119.28,54.33,7
141,Angiospermae,Dicotyledoneae,,Corylaceae,Corylites,Corylites fosteri,130.403,48.889,-100,-66,119.28,54.32,7
142,Angiospermae,Dicotyledoneae,,Corylaceae,Corylites,Corylites hunchunensis,130.365,42.862,-100,-66,121.21,47.77,7
143,Angiospermae,Dicotyledoneae,,Hamamelidaceae,Corylopsiphyllum,Corylopsiphyllum jilinense,130.365,42.862,-100,-66,121.21,47.77,7
144,Angiospermae,Dicotyledoneae,,Corylaceae,Corylus,Corylus kenaiana,127.96,45.211,-100,-66,118.2,50.34,7
145,Angiospermae,Dicotyledoneae,,Corylaceae,Credneria,Credneria inordinata,130.403,48.889,-100,-66,119.28,54.32,7
146,Angiospermae,Dicotyledoneae,,Cupressaceae,Cupressinoxylon ,Cupressinoxylon  jiayinense ,130.394,48.887,-100,-66,119.27,54.32,7
147,Angiospermae,Dicotyledoneae,,Juglandaceae,Cycrocarya,Cycrocarya macroptera,130.403,48.889,-100,-66,119.28,54.32,7
148,Angiospermae,Monocotyledoneae,,Liliaceae,Dianella,Dianella longifolia,88.833,29.358,-100,-66,80.18,12.44,7
149,Angiospermae,Dicotyledoneae,,,Dicotylophyllum,Dicotylophyllum hunchuniphyllum,130.365,42.862,-100,-66,121.21,47.77,7
150,Angiospermae,Dicotyledoneae,,Ebenaceae,Diospyros,Diospyros rotundifolia,124.444,46.862,-100,-66,113.8,51.3,7
151,Angiospermae,Dicotyledoneae,,,Equisetum,Equisetum hunchunense,130.358,42.859,-100,-66,121.2,47.77,7
152,Angiospermae,Dicotyledoneae,,Myrtaceae,Eucalyptus,Eucalyptus angusta,88.357,29.355,-100,-66,79.76,12.41,7
153,Angiospermae,Dicotyledoneae,,Myrtaceae,Eucalyptus,Eucalyptus geinitzii,80.761,31.177,-100,-66,60.53,-28.75,7
154,Angiospermae,Dicotyledoneae,,Myrtaceae,Eucalyptus,Eucalyptus geinitzii,88.357,29.355,-100,-66,79.76,12.41,7
155,Angiospermae,Dicotyledoneae,,Myrtaceae,Eucalyptus,Eucalyptus oblongifolia,80.761,31.177,-100,-66,60.53,-28.75,7
156,Angiospermae,Dicotyledoneae,,Moraceae,Ficus,Ficus daphnogenoides,89.814,29.317,-100,-66,81.06,12.46,7
