,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
1005,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,118.882,42.256,-145,-100,120.68,43.51,2
1006,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,119.282,42.036,-145,-100,121.12,43.32,3
1007,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,119.585,45.286,-145,-100,121.46,47.14,3
1008,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,120.573,49.24,-145,-100,121.86,51.14,3
1009,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,121.643,42.009,-145,-100,123.52,43.43,3
1010,Gymnospermae,Cycadopsida,Cycadales,F,Podozamites,Podozamites gracilis,121.65,42.011,-145,-100,123.53,43.43,3
1011,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,123.711,41.267,-145,-100,125.71,42.81,3
1012,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,123.96,42.418,-145,-100,125.85,43.97,3
1013,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatus,124.141,42.842,-145,-100,125.99,44.41,3
1014,Gymnospermae,Cycadopsida,Bennettiales,F,Podozamites,Podozamites lanceolatusf.latior,130.584,45.753,-145,-100,132.8,48.32,3
1015,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites angustifolius,117.68,49.466,-145,-100,118.84,51.16,3
1016,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites angustifolius,119.585,45.286,-145,-100,121.46,47.14,3
1017,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites angustifolius,120.573,49.24,-145,-100,121.86,51.14,3
1018,Angiospermae,Dicotyledoneae,O,F,Podozamites,Podozamites angustifolius,123.593,42.433,-145,-100,125.47,43.97,3
1019,Gymnospermae,C,O,F,Podozamites,Podozamites cf.gracilis,109.912,33.937,-145,-100,111.95,33.11,3
1020,Gymnospermae,C,Ginkgoales,F,Podozamites,Podozamites reinii,116.194,39.97,-145,-100,118.2,41.07,3
1021,Gymnospermae,C,Ginkgoales,F,Podozamites,Podozamites reinii,121.65,42.011,-145,-100,123.53,43.43,3
1022,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,117.691,39.01,-145,-100,119.82,40.21,3
1023,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,123.552,42.447,-145,-100,125.43,43.98,3
1024,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,127.351,43.73,-145,-100,129.18,45.47,4
1025,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,130.969,45.295,-145,-100,133.27,47.89,4
1026,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,131.859,47.295,-145,-100,133.93,49.94,4
1027,Gymnospermae,Cycadopsida,Nilssoniales,Potamogetonaceae,Potamogeton,Potamogeton jeholensis,119.394,41.243,-145,-100,121.32,42.53,4
1028,Pteridophyta,Filicopsida,O,F,Protophyllum,Protophyllum undulotum,124.871,47.182,-145,-100,126.65,49.38,4
1029,Gymnospermae,Coniferopsida,Podozamitales,Pinaceae,Protopiceoxylon,Protopiceoxylon dacotense,123.76,41.292,-145,-100,125.76,42.84,4
1030,Gymnospermae,Coniferopsida,O,F,Pseudoctenis,Pseudoctenis cf.crassinervis,121.789,42.02,-145,-100,123.67,43.45,5
1031,Gymnospermae,Cycadopsida,O,F,Pseudoctenis,Pseudoctenis minor,118.988,27.186,-145,-100,123.38,29.73,5
1032,Gymnospermae,Cycadopsida,O,F,Pseudoctenis,Pseudoctenis minor,120.017,27.708,-145,-100,124.15,30.54,5
1033,Gymnospermae,Cycadopsida,Bennettiales,F,Pseudocycas,Pseudocycas manchurensis,131.117,44.088,-145,-100,133.57,46.7,5
1034,Gymnospermae,C,Ginkgoales,F,Pseudocycas,Pseudocycas pecten,130.471,45.21,-145,-100,132.76,47.78,3
1035,Gymnospermae,C,Ginkgoales,F,Pseudocycas,Pseudocycas pecten,131.117,44.084,-145,-100,135.21,45.85,5
1036,Gymnospermae,Coniferopsida,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis foveolata,106.405,35.665,-145,-100,108.76,36.18,3
1037,Gymnospermae,Coniferopsida,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis dalatzensis,129.492,42.91,-145,-100,131.47,44.78,3
1038,Pteridophyta,Filicopsida,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis sparsa,117.82,26.288,-145,-100,122.63,28.52,3
1039,Pteridophyta,Filicopsida,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis tholistoma,124.34,44.234,-145,-100,126.51,46.41,3
1040,Pteridophyta,Filicopsida,O,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis tholistoma,126.043,44.986,-145,-100,128.18,47.27,3
1041,Gymnospermae,C,Czekanowskiales,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis papillosa,101.99,36.206,-145,-100,101.74,35.06,3
1042,Gymnospermae,C,Czekanowskiales,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis papillosa,106.404,35.502,-145,-100,108.78,36.01,3
1043,Gymnospermae,C,Czekanowskiales,Cheirolepidiaceae,Pseudofrenelopsis,Pseudofrenelopsis papillosa,120.794,29.506,-145,-100,124.13,32.47,3
1044,Gymnospermae,Coniferopsida,O,F,Pseudopolystichum,Pseudopolystichum cretaceum,123.552,42.447,-145,-100,125.43,43.98,3
1045,Gymnospermae,C,Ginkgoales,F,Pseudotaeniopteris,Pseudotaeniopteris piscatorius,124.661,41.18,-145,-100,126.69,42.78,4
1046,Gymnospermae,Coniferopsida,Podozamitales,F,Pseudotorellia,Pseudotorellia ensiformis,118.295,42.376,-145,-100,120.07,43.6,4
1047,Gymnospermae,Coniferopsida,O,Pteridiaceae,Pteridium,Pteridium dachingshanense,111.027,40.839,-145,-100,112.88,41.62,4
1048,Gymnospermae,Coniferopsida,Coniferales,F,Pterophyllum,Pterophyllum cf.angustum,131.117,44.088,-145,-100,133.57,46.7,4
1049,Gymnospermae,Coniferopsida,Coniferales,F,Pterophyllum,Pterophyllum burejense,117.662,49.509,-145,-100,118.81,51.2,4
1050,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.sensinovianum,119.162,40.615,-145,-100,121.15,41.89,5
1051,Gymnospermae,Coniferopsida,Coniferales,F,Pterophyllum,Pterophyllum burejense,119.586,45.429,-145,-100,121.44,47.28,3
1052,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.lyellianum,119.74,28.511,-145,-100,123.54,31.2,4
1053,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum concinnum,121.671,41.999,-145,-100,123.55,43.42,4
1054,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum fuxinense,121.671,41.999,-145,-100,123.55,43.42,4
1055,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.sensinovianum,123.406,41.034,-145,-100,125.43,42.56,4
1056,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.sensinovianum,125.833,44.15,-145,-100,128.07,46.43,3
1057,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.sutschanense,125.866,44.155,-145,-100,128.1,46.43,5
1058,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.propinquum,131.004,45.335,-145,-100,133.3,47.93,5
1059,Gymnospermae,Coniferopsida,Coniferales,F,Pterophyllum,Pterophyllum burejense,131.394,46.575,-145,-100,133.54,49.19,2
1060,Gymnospermae,Coniferopsida,O,F,Pterophyllum,Pterophyllum cf.sutschanense,131.117,44.088,-145,-100,133.57,46.7,2
1061,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum lingxiangense,114.749,29.997,-145,-100,118.18,30.99,2
1062,Gymnospermae,Cycadopsida,Cycadales,F,Pterophyllum,Pterophyllum hailarense,117.662,49.509,-145,-100,118.81,51.2,3
1063,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum liaoningense,117.662,49.509,-145,-100,118.81,51.2,3
1064,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum liaoningense,119.268,42.035,-145,-100,121.1,43.32,3
1065,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum huolinhense,119.586,45.429,-145,-100,121.44,47.28,4
1066,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum huolinhense,119.586,45.429,-145,-100,121.44,47.28,4
1067,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum liaoningense,121.671,41.999,-145,-100,123.55,43.42,5
1068,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum liaoningense,123.537,42.446,-145,-100,125.41,43.98,4
1069,Gymnospermae,Cycadopsida,Nilssoniales,F,Pterophyllum,Pterophyllum jixiense,130.471,45.21,-145,-100,132.76,47.78,4
1070,Gymnospermae,Cycadopsida,Bennettiales,F,Pterophyllum,Pterophyllum lyellianum,83.672,32.045,-145,-100,82.05,15.79,3
1071,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum aff.burejense,119.586,45.429,-145,-100,121.44,47.28,6
1072,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum aff.burejense,121.671,41.999,-145,-100,123.55,43.42,6
1073,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum angustum,131.117,44.084,-145,-100,135.21,45.85,3
1074,Angiospermae,Dicotyledoneae,O,F,Pterophyllum,Pterophyllum angustifolium,125.137,42.885,-145,-100,127,44.51,2
1075,Pteridophyta,Filicopsida,O,F,Pterophyllum,Pterophyllum sensinovianum,131.125,45.344,-145,-100,133.42,47.95,5
1076,Pteridophyta,Filicopsida,O,F,Pterophyllum,Pterophyllum yingchengense,125.866,44.155,-145,-100,128.1,46.43,6
1077,Pteridophyta,Filicopsida,O,F,Pterophyllum,Pterophyllum yingchengense,131.117,44.088,-145,-100,133.57,46.7,6
1078,Gymnospermae,C,Cycadopsida,F,Pterophyllum,Pterophyllum huabeiense,114.881,40.823,-145,-100,116.78,41.84,6
1079,Gymnospermae,C,Cycadopsida,F,Pterophyllum,Pterophyllum huabeiense,116.027,39.771,-145,-100,118.05,40.87,6
1080,Gymnospermae,C,Cycadopsida,F,Pterophyllum,Pterophyllum huabeiense,118.695,41.016,-145,-100,120.63,42.27,1
1081,Gymnospermae,C,Ginkgoales,F,Pterophyllum,Pterophyllum propinquum,121.663,42.03,-145,-100,123.54,43.45,0
1082,Gymnospermae,C,Ginkgoales,F,Pterophyllum,Pterophyllum propinquum,130.836,45.34,-145,-100,133.12,47.93,0
1083,Gymnospermae,C,Ginkgoales,F,Pterophyllum,Pterophyllum regulare,131.844,47.287,-145,-100,133.91,49.93,0
1084,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum cf.arcticum,117.991,27.693,-145,-100,122.22,29.88,5
1085,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum boreale,114.276,22.377,-145,-100,120.79,23.72,5
1086,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum boreale,117.858,28.297,-145,-100,121.84,30.4,5
1087,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum boreale,117.36,25.944,-145,-100,122.33,28.05,5
1088,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum boreale,117.36,25.944,-145,-100,122.33,28.05,5
1089,Gymnospermae,Coniferopsida,Coniferales,F,Ptilophyllum,Ptilophyllum boreale,120.872,37.014,-145,-100,123.24,38.41,5
1090,Gymnospermae,Coniferopsida,O,F,Ptilophyllum,Ptilophyllum cf.boreale,118.988,27.186,-145,-100,123.38,29.73,4
1091,Gymnospermae,Coniferopsida,O,F,Ptilophyllum,Ptilophyllum cf.arcticum,119.74,28.511,-145,-100,123.54,31.2,5
1092,Gymnospermae,Coniferopsida,O,F,Ptilophyllum,Ptilophyllum elegans,119.746,28.535,-145,-100,123.54,31.23,3
1093,Gymnospermae,Coniferopsida,O,F,Ptilophyllum,Ptilophyllum cf.boreale,120.335,29.742,-145,-100,123.58,32.54,3
1094,Gymnospermae,Coniferopsida,O,F,Ptilophyllum,Ptilophyllum cf.arcticum,120.539,28.356,-145,-100,124.38,31.31,4
1095,Gymnospermae,Cycadopsida,Cycadales,F,Ptilophyllum,Ptilophyllum guliqiaoense,120.335,29.742,-145,-100,123.58,32.54,3
1096,Gymnospermae,Cycadopsida,Cycadales,F,Ptilophyllum,Ptilophyllum grandifolium,120.554,28.339,-145,-100,124.4,31.3,4
1097,Gymnospermae,Cycadopsida,Bennettiales,F,Ptilophyllum,Ptilophyllum latipinnatum,120.554,28.339,-145,-100,124.4,31.3,4
1098,Angiospermae,Dicotyledoneae,O,F,Ptilophyllum,Ptilophyllum acutifolium,86.969,28.397,-145,-100,49.81,-46.36,3
1099,Pteridophyta,Filicopsida,O,F,Ptilophyllum,Ptilophyllum wangii,120.022,29.716,-145,-100,123.3,32.42,4
1100,Pteridophyta,Filicopsida,O,F,Ptilophyllum,Ptilophyllum zhengheense,118.853,27.369,-145,-100,123.18,29.86,5
1101,Pteridophyta,Filicopsida,O,F,Ptilophyllum,Ptilophyllum zhengheense,120.235,28.061,-145,-100,124.21,30.94,5
1102,Pteridophyta,Filicopsida,O,F,Ptilophyllum,Ptilophyllum yongjiaense,120.549,28.324,-145,-100,124.4,31.29,5
1103,Gymnospermae,C,Ginkgoales,F,Ptilophyllum,Ptilophyllum pecten,114.749,29.997,-145,-100,118.18,30.99,4
1104,Gymnospermae,C,Cycadopsida,F,Ptilophyllum,Ptilophyllum hongkongense,113.954,22.288,-145,-100,120.52,23.53,4
1105,Gymnospermae,C,O,F,Ptilophyllum,Ptilophyllum cathayanum,119.007,29.289,-145,-100,122.51,31.69,4
1106,Gymnospermae,Coniferopsida,Podozamitales,F,Radicites,Radicites eucallus,119598,45.436,-145,-100,121.45,47.29,4
1107,Gymnospermae,C,Ginkgoales,Ranunculaceae,Ranunculophyllum,Ranunculophyllum pinnatisctum,129.434,42.764,-145,-100,131.42,44.63,3
1108,Gymnospermae,Cycadopsida,Nilssoniales,Ranunculaceae,Ranunculus,Ranunculus jeholensis,119.357,40.961,-145,-100,121.31,42.25,3
1109,Gymnospermae,Coniferopsida,O,F,Raphaelia,Raphaelia diamensis,125.913,44.148,-145,-100,128.15,46.43,3
1110,Gymnospermae,Coniferopsida,O,F,Raphaelia,Raphaelia cretacea,126.946,43.518,-145,-100,128.79,45.24,4
1111,Gymnospermae,Coniferopsida,O,F,Raphaelia,Raphaelia denticulata,126.946,43.518,-145,-100,128.79,45.24,5
1112,Gymnospermae,Coniferopsida,O,F,Raphaelia,Raphaelia diamensis,131.146,45.834,-145,-100,133.38,48.44,3
1113,Gymnospermae,Coniferopsida,O,F,Rhipidiocladus,Rhipidiocladus flabellata,126.934,43.51,-145,-100,128.77,45.23,4
1114,Pteridophyta,Filicopsida,O,F,Rhizomopteris,Rhizomopteris taeniana,119.598,45.436,-145,-100,121.45,47.29,4
1115,Gymnospermae,Cycadopsida,Bennettiales,Protiaceae,Rogersia,Rogersia lanceolata,131.011,45.337,-145,-100,133.3,47.94,5
1116,Angiospermae,Dicotyledoneae,O,Protiaceae,Rogersia,Rogersia angustifolia,129.509,42.891,-145,-100,131.49,44.76,4
1117,Angiospermae,C,O,F,Ruffordia,Ruffordia goepperti,117.365,25.941,-145,-100,122.34,28.05,5
1118,Angiospermae,C,O,Schizaceae,Ruffordia,Ruffordia goepperti,117.371,25.948,-145,-100,122.34,28.05,4
1119,Angiospermae,C,O,Schizaceae,Ruffordia,Ruffordia goepperti,129.254,42.894,-145,-100,131.22,44.75,6
1120,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,117.371,25.948,-145,-100,122.34,28.05,0
1121,Gymnospermae,Coniferopsida,O,Schizaceae,Ruffordia,Ruffordia goepperti,129.434,42.764,-145,-100,131.42,44.63,0
1122,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,105.571,33.551,-145,-100,108.17,31.39,0
1123,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,105.651,33.657,-145,-100,108.19,31.51,1
1124,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,110.06,41.034,-145,-100,111.89,41.76,1
1125,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,114.887,40.824,-145,-100,116.79,41.85,1
1126,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,117.669,49.51,-145,-100,118.82,51.21,1
1127,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.735,49.213,-145,-100,121,51.05,0
1128,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.795,48.656,-145,-100,121.16,50.5,1
1129,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.795,48.656,-145,-100,121.16,50.5,0
1130,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.836,41.614,-145,-100,122.74,42.99,0
1131,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.72,37.043,-145,-100,123.09,38.43,1
1132,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.245,41.538,-145,-100,123.17,42.94,4
1133,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.822,28.898,-145,-100,123.46,31.59,0
1134,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.67,42.021,-145,-100,123.55,43.44,0
1135,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.68,42.018,-145,-100,123.56,43.44,6
1136,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.046,28.866,-145,-100,123.69,31.63,6
1137,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,119.769,27.744,-145,-100,123.9,30.5,6
1138,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.896,29.969,-145,-100,124.02,32.93,6
1139,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.781,29.363,-145,-100,124.18,32.33,6
1140,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.097,27.793,-145,-100,124.19,30.65,6
1141,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,120.903,29.499,-145,-100,124.24,32.49,6
1142,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,121.559,28.855,-145,-100,125.14,32.1,6
1143,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,123.552,42.447,-145,-100,125.43,43.98,6
1144,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.489,41.909,-145,-100,126.44,43.5,6
1145,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.311,40.07,-145,-100,126.45,41.65,6
1146,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,124.916,43.586,-145,-100,126.7,45.19,6
1147,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,125.144,42.918,-145,-100,127,44.54,6
1148,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.28,43.748,-145,-100,132.19,45.65,2
1149,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.304,47.356,-145,-100,132.29,49.9,6
1150,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145,-100,133.27,47.89,6
1151,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145,-100,133.27,47.89,6
1152,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,130.969,45.295,-145,-100,133.27,47.89,6
1153,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,131.143,45.83,-145,-100,133.38,48.44,6
1154,Gymnospermae,Coniferopsida,Coniferales,Schizaceae,Ruffordia,Ruffordia goepperti,131.69,47.534,-145,-100,133.72,50.17,6
1155,Gymnospermae,incertaesedisorconiferales,O,Schizaceae,Ruffordia,Ruffordia goepperti,120.376,27.368,-145,-100,124.64,30.34,6
1156,Gymnospermae,Coniferopsida,O,F,Sagenopteris,Sagenopteris cf.williamsii,116.12,39.781,-145,-100,118.15,40.88,5
1157,Gymnospermae,Coniferopsida,Coniferales,F,Sagenopteris,Sagenopteris bilobara,119.395,41.243,-145,-66,124.35,44.45,6
1158,Gymnospermae,Coniferopsida,O,F,Sagenopteris,Sagenopteris cf.shouchangensis,120.554,28.339,-145,-100,124.4,31.3,6
1159,Gymnospermae,Coniferopsida,Podozamitales,F,Sagenopteris,Sagenopteris elliptica,125.964,44.144,-145,-100,128.21,46.43,6
1160,Gymnospermae,Coniferopsida,O,F,Sagenopteris,Sagenopteris cf.mantelli,131.661,45.649,-145,-100,133.94,48.29,6
1161,Gymnospermae,Coniferopsida,Podozamitales,F,Sagenopteris,Sagenopteris elliptica,131.661,45.649,-145,-100,133.94,48.29,6
1162,Gymnospermae,Cycadopsida,Nilssoniales,F,Sagenopteris,Sagenopteris jinxiensis,116.194,39.97,-145,-100,118.2,41.07,6
1163,Gymnospermae,Cycadopsida,Bennettiales,F,Sagenopteris,Sagenopteris laiyangensis,120.8,37.052,-145,-100,123.17,38.44,6
1164,Gymnospermae,Cycadopsida,Nilssoniales,F,Sagenopteris,Sagenopteris jiaodongensis,120.823,37.011,-145,-100,123.19,38.4,6
1165,Gymnospermae,Cycadopsida,Bennettiales,F,Sagenopteris,Sagenopteris mishanensis,131.661,45.649,-145,-100,133.94,48.29,6
1166,Pteridophyta,Filicopsida,O,F,Sagenopteris,Sagenopteris shouchangensis,119.276,29.477,-145,-100,122.69,31.95,6
1167,Pteridophyta,Filicopsida,O,F,Sagenopteris,Sagenopteris suifengensis,131.117,44.088,-145,-100,133.57,46.7,6
1168,Pteridophyta,Filicopsida,O,F,Sagenopteris,Sagenopteris yunganensis,117.36,25.944,-145,-100,122.33,28.05,6
1169,Pteridophyta,Filicopsida,O,F,Sagenopteris,Sagenopteris yunganensis,119.215,29.361,-145,-100,122.68,31.83,6
1170,Gymnospermae,Pteridospermopsida,O,F,Sagenopteris,Sagenopteris mantelli,124.477,41.902,-145,-100,126.43,43.49,6
1171,Gymnospermae,C,Ginkgoales,F,Sagenopteris,Sagenopteris petiolata,119.681,30.218,-145,-100,122.75,32.77,6
1172,Gymnospermae,C,Bennetittales,F,Sagenopteris,Sagenopteris liaoxiensis,121.663,42.03,-145,-100,123.54,43.45,6
1173,Gymnospermae,C,Ginkgoales,F,Sagenopteris,Sagenopteris petiolata,120.554,28.339,-145,-100,124.4,31.3,6
1174,Gymnospermae,Cycadopsida,Bennettiales,Salicaceae,Saliciphyllum,Saliciphyllum longifolium,129.509,42.891,-145,-100,131.49,44.76,6
1175,Gymnospermae,Coniferopsida,O,Sapindaceae,Sapindopsis,Sapindopsis cf.variabilis,128.947,43.132,-145,-100,130.88,44.97,5
1176,Gymnospermae,Cycadopsida,Bennettiales,Sapindaceae,Sapindopsis,Sapindopsis magnifolia,129.509,42.891,-145,-100,131.49,44.76,4
1177,Gymnospermae,Coniferopsida,O,Lauraceae,Sassafras,Sassafras cretaceouevar.heterobum,129.434,42.764,-145,-100,131.42,44.63,4
1178,Gymnospermae,Coniferopsida,O,Lauraceae,Sassafras,Sassafras cretaceoue,129.632,44.552,-145,-100,131.97,47.07,3
1179,Gymnospermae,Coniferopsida,O,F,Scarburgia,Scarburgia circularis,120.579,49.243,-145,-100,121.87,51.14,3
1180,Pteridophyta,Filicopsida,O,F,Scarburgia,Scarburgia triangularis,121.655,42.013,-145,-100,123.54,43.44,3
1181,Pteridophyta,Filicopsida,O,F,Scarburgia,Scarburgia triangularis,130.297,47.349,-145,-100,132.28,49.9,3
1182,Gymnospermae,Coniferopsida,O,F,Schizolepis,Schizolepis cretaceus,109.745,39.568,-145,-100,111.73,40.28,4
1183,Gymnospermae,Coniferopsida,Podozamitales,F,Schizolepis,Schizolepis exgr.moelleri,119.401,41.245,-145,-100,121.32,42.54,4
1184,Gymnospermae,Cycadopsida,Bennettiales,F,Schizolepis,Schizolepis neimengensis,109.745,39.568,-145,-100,111.73,40.28,4
1185,Gymnospermae,Cycadopsida,Bennettiales,F,Schizolepis,Schizolepis neimengensis,117.669,49.501,-145,-100,118.82,51.2,6
1186,Gymnospermae,Cycadopsida,Nilssoniales,F,Schizolepis,Schizolepis jeholensis,117.753,41.936,-145,-100,119.57,43.13,3
1187,Gymnospermae,Cycadopsida,Nilssoniales,F,Schizolepis,Schizolepis jeholensis,119.401,41.245,-145,-100,121.32,42.54,4
1188,Gymnospermae,Cycadopsida,Bennettiales,F,Schizolepis,Schizolepis moelleri,119.648,45.525,-145,-100,121.49,47.38,3
1189,Gymnospermae,Cycadopsida,Bennettiales,F,Schizolepis,Schizolepis neimengensis,120.579,49.243,-145,-100,121.87,51.14,4
1190,Angiospermae,Dicotyledoneae,O,F,Schizolepis,Schizolepis angustipeduncuraris,120.579,49.243,-145,-100,121.87,51.14,4
1191,Gymnospermae,C,Cycadopsida,F,Schizolepis,Schizolepis heilongjiangensis,109.745,39.568,-145,-100,111.73,40.28,4
1192,Gymnospermae,C,Czekanowskiales,F,Schizolepis,Schizolepis pterygoideus,119.801,49.231,-145,-100,121.07,51.08,5
1193,Gymnospermae,C,Bennetittales,F,Schizolepis,Schizolepis liaoxiensis,119.401,41.245,-145,-100,121.32,42.54,5
1194,Gymnospermae,C,Cycadopsida,F,Schizolepis,Schizolepis heilongjiangensis,121.655,42.013,-145,-100,123.54,43.44,3
1195,Gymnospermae,C,Cycadopsida,F,Schizolepis,Schizolepis heilongjiangensis,131.011,45.336,-145,-100,133.3,47.93,4
1196,Pteridophyta,Filicopsida,O,F,Schizoneura,Schizoneura tianquqnensis,102.813,30.039,-145,-66,104.53,27.86,3
1197,Gymnospermae,Cycadopsida,Bennettiales,Taxodiaceae,Sciadopityoxylon,Sciadopityoxylon liaoningensis,121.807,42.089,-145,-100,123.68,43.52,3
1198,Pteridophyta,Filicopsida,O,F,Scleropteris,Scleropteris verchojaensis,108.652,40.737,-145,-100,110.5,41.37,3
1199,Pteridophyta,Filicopsida,O,F,Scleropteris,Scleropteris tibetica,105.344,24.77,-145,-100,111.52,23.12,3
